citizen_id,age,gender,is_student,first_higher_education_course,school_background,marital_status,is_orphan,is_destitute,occupation_category,wet_land_acres,dry_land_acres
C002105,75,female,false,false,other,never_married,false,true,small_marginal_farmer,2.46,6.0
C002106,72,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002107,73,female,false,false,other,never_married,false,true,other,0.0,0.0
C002108,67,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002109,56,female,false,false,other,never_married,false,true,other,0.0,0.0
C002110,65,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,true,true,small_marginal_farmer,2.27,0.67
C002111,51,female,false,false,government_6_to_12,never_married,false,true,agricultural_labourer,0.0,0.0
C002112,51,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002113,58,female,false,false,other,never_married,false,true,other,0.0,0.0
C002114,80,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002115,60,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,4.62,11.46
C002116,58,female,false,false,other,never_married,false,true,other,0.0,0.0
C002117,74,female,false,false,other,never_married,false,true,small_marginal_farmer,3.67,7.1
C002118,51,female,false,false,government_6_to_12,never_married,false,true,plantation_labourer,0.0,0.0
C002119,67,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,agricultural_labourer,0.51,0.3
C002120,58,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,inland_fishing,0.0,0.0
C002121,76,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002122,72,female,false,false,other,never_married,false,true,agricultural_labourer,0.0,0.0
C002123,71,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002124,67,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002125,54,female,false,false,other,never_married,false,true,other,0.0,0.0
C002126,79,female,false,false,other,never_married,false,true,small_marginal_farmer,3.25,5.66
C002127,52,female,false,false,other,never_married,false,true,small_marginal_farmer,3.66,4.68
C002128,65,female,false,false,government_6_to_12,never_married,false,true,agricultural_labourer,0.42,1.11
C002129,56,female,false,false,other,never_married,false,true,other,0.0,0.0
C002130,70,female,false,false,other,never_married,false,true,small_marginal_farmer,4.41,7.99
C002131,50,female,false,false,other,never_married,false,true,other,0.0,0.0
C002132,64,female,false,false,other,never_married,false,true,small_marginal_farmer,2.46,7.38
C002133,58,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002134,75,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,1.3,3.45
C002135,63,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002136,54,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002137,71,female,false,false,other,never_married,false,true,other,0.0,0.0
C002138,72,female,false,false,other,never_married,false,true,small_marginal_farmer,1.05,0.96
C002139,66,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002140,73,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002141,59,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,6.62,8.44
C002142,69,female,false,false,other,never_married,false,true,other,0.0,0.0
C002143,74,female,false,false,other,never_married,false,true,small_marginal_farmer,7.52,8.18
C002144,52,female,false,false,other,never_married,false,true,small_marginal_farmer,5.03,8.86
C002145,64,female,false,false,other,never_married,false,true,other,0.0,0.0
C002146,69,female,false,false,other,never_married,false,true,agricultural_labourer,0.0,0.0
C002147,66,female,false,false,other,never_married,false,true,small_marginal_farmer,4.64,2.99
C002148,79,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002149,61,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,2.5,1.83
C002150,59,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002151,50,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,2.29,1.03
C002152,51,female,false,false,other,never_married,false,true,plantation_labourer,0.0,0.0
C002153,52,female,false,false,other,never_married,false,true,small_marginal_farmer,2.46,5.93
C002154,65,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002155,62,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002156,76,female,false,false,government_6_to_12,never_married,false,true,agricultural_labourer,0.0,0.0
C002157,58,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002158,74,female,false,false,other,never_married,false,true,agricultural_labourer,0.94,0.82
C002159,57,female,false,false,other,never_married,false,true,inland_fishing,0.33,0.78
C002160,60,female,false,false,other,never_married,false,true,other,0.0,0.0
C002161,52,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,5.19,7.87
C002162,74,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002163,66,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,1.83,2.38
C002164,63,female,false,false,other,never_married,false,true,other,0.0,0.0
C002165,77,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002166,50,female,false,false,other,never_married,false,true,agricultural_labourer,0.99,0.6
C002167,73,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,0.3,7.86
C002168,60,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002169,65,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,0.64,5.19
C002170,61,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,0.65,1.33
C002171,66,female,false,false,other,never_married,false,true,other,0.0,0.0
C002172,66,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002173,62,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002174,66,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,2.88,10.79
C002175,50,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002176,50,female,false,false,other,never_married,false,true,other,0.0,0.0
C002177,79,female,false,false,government_6_to_12,never_married,false,true,plantation_labourer,0.73,0.65
C002178,62,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002179,54,female,false,false,other,never_married,false,true,other,0.0,0.0
C002180,52,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002181,65,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,6.88,8.04
C002182,56,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002183,77,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002184,57,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002185,56,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002186,74,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002187,80,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002188,58,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,agricultural_labourer,0.0,0.0
C002189,72,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,2.09,5.97
C002190,77,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002191,76,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002192,64,female,false,false,government_6_to_12,never_married,false,true,plantation_labourer,0.0,0.0
C002193,55,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,small_marginal_farmer,4.35,7.24
C002194,71,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,0.11,2.9
C002195,72,female,false,false,government_6_to_12,never_married,false,true,agricultural_labourer,0.0,0.0
C002196,79,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002197,50,female,false,false,government_6_to_12,never_married,false,true,small_marginal_farmer,5.42,2.11
C002198,55,female,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002199,69,female,false,false,other,never_married,false,true,other,0.0,0.0
C002200,76,female,false,false,other,never_married,false,true,other,0.0,0.0
C002201,39,female,false,false,government_6_to_12,never_married,false,false,plantation_labourer,0.0,0.0
C002202,83,male,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002203,40,female,false,false,other,married,false,false,other,0.0,0.0
C002204,48,male,false,false,government_6_to_12,widow,false,true,small_marginal_farmer,3.48,8.7
C002205,1,female,true,false,other,never_married,false,true,other,0.0,0.0
C002206,23,female,false,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002207,60,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002208,55,female,false,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002209,59,female,false,false,other,never_married,false,false,small_marginal_farmer,3.43,3.43
C002210,22,female,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C002211,25,male,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002212,62,male,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002213,29,female,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002214,43,male,false,false,other,married,false,true,other,0.0,0.0
C002215,24,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,true,small_marginal_farmer,1.01,4.42
C002216,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C002217,18,female,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002218,2,male,true,false,other,never_married,false,false,other,0.0,0.0
C002219,21,male,true,false,other,never_married,false,false,other,0.0,0.0
C002220,2,female,false,false,other,never_married,false,false,other,0.0,0.0
C002221,77,male,false,false,government_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002222,62,male,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.0,0.0
C002223,35,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,7.49,5.37
C002224,1,female,true,false,other,never_married,false,false,other,0.0,0.0
C002225,83,female,false,false,other,widow,false,false,small_marginal_farmer,1.45,4.22
C002226,25,female,true,false,other,never_married,false,true,other,0.0,0.0
C002227,52,male,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002228,41,female,false,false,government_6_to_12,widow,false,false,agricultural_labourer,0.6,0.67
C002229,23,female,true,true,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002230,0,female,true,false,other,never_married,false,true,other,0.0,0.0
C002231,38,male,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002232,36,female,false,false,other,married,false,false,other,0.0,0.0
C002233,4,male,true,false,other,never_married,false,false,other,0.0,0.0
C002234,43,male,false,false,government_6_to_12,widow,false,false,plantation_labourer,0.0,0.0
C002235,22,female,true,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C002236,52,male,false,false,other,widow,false,true,small_marginal_farmer,0.56,3.72
C002237,26,male,false,false,other,never_married,false,false,inland_fishing,0.0,0.0
C002238,48,male,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002239,41,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,plantation_labourer,0.63,0.7
C002240,19,female,false,false,other,never_married,false,true,other,0.0,0.0
C002241,37,male,false,false,other,married,false,false,other,0.0,0.0
C002242,59,male,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,false,agricultural_labourer,0.2,0.97
C002243,36,male,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.0,0.0
C002244,48,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,small_marginal_farmer,1.53,1.26
C002245,53,female,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,false,other,0.0,0.0
C002246,8,female,true,false,other,never_married,false,false,other,0.0,0.0
C002247,40,male,false,false,other,married,false,false,inland_fishing,0.0,0.0
C002248,43,male,false,false,other,married,false,false,other,0.0,0.0
C002249,21,female,false,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002250,36,female,false,false,government_6_to_12,married,false,true,other,0.0,0.0
C002251,58,female,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.95,0.55
C002252,82,male,false,false,other,married,false,false,inland_fishing,0.0,0.0
C002253,14,male,false,false,other,never_married,false,false,other,0.0,0.0
C002254,15,male,true,false,other,never_married,false,false,other,0.0,0.0
C002255,24,female,true,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002256,25,female,true,true,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C002257,40,female,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002258,28,female,false,false,government_6_to_12,married,true,true,small_marginal_farmer,0.99,2.6
C002259,60,female,false,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002260,66,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,1.11,3.12
C002261,21,male,false,false,government_6_to_12,never_married,true,false,other,0.0,0.0
C002262,71,male,false,false,government_6_to_12,widow,false,false,small_marginal_farmer,4.39,8.37
C002263,22,transgender,false,false,government_6_to_12,never_married,false,false,inland_fishing,0.0,0.0
C002264,43,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C002265,56,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002266,24,female,true,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002267,47,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002268,48,male,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002269,43,female,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002270,60,female,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,true,inland_fishing,0.0,0.0
C002271,77,male,false,false,government_6_to_12,widow,false,false,plantation_labourer,0.54,0.53
C002272,3,male,false,false,other,never_married,false,false,other,0.0,0.0
C002273,4,female,false,false,other,never_married,false,false,other,0.0,0.0
C002274,11,female,true,false,other,never_married,true,false,other,0.0,0.0
C002275,61,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,small_marginal_farmer,3.88,9.94
C002276,36,female,false,false,other,married,false,false,agricultural_labourer,0.92,0.59
C002277,48,male,false,false,government_6_to_12,widow,false,false,small_marginal_farmer,3.03,4.96
C002278,19,female,false,false,government_or_aided_tamil_medium_6_to_12,married,true,true,other,0.0,0.0
C002279,25,female,true,false,government_6_to_12,married,true,false,other,0.0,0.0
C002280,37,male,false,false,government_6_to_12,never_married,false,false,small_marginal_farmer,0.2,4.23
C002281,21,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C002282,36,male,false,false,other,married,false,false,small_marginal_farmer,6.57,8.48
C002283,34,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002284,52,female,false,false,government_6_to_12,widow,false,false,agricultural_labourer,0.0,0.0
C002285,53,female,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,false,small_marginal_farmer,0.48,1.98
C002286,41,female,false,false,other,never_married,false,true,other,0.0,0.0
C002287,62,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002288,61,male,false,false,government_6_to_12,widow,false,false,other,0.0,0.0
C002289,64,male,false,false,other,married,false,false,other,0.0,0.0
C002290,47,female,false,false,government_6_to_12,never_married,false,false,plantation_labourer,0.0,0.0
C002291,47,female,false,false,other,married,false,false,agricultural_labourer,0.69,0.54
C002292,60,female,false,false,government_6_to_12,married,false,false,plantation_labourer,0.23,0.61
C002293,35,male,true,true,other,never_married,false,false,other,0.0,0.0
C002294,3,male,true,false,other,never_married,true,false,other,0.0,0.0
C002295,78,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C002296,18,male,false,false,government_6_to_12,never_married,false,false,small_marginal_farmer,6.95,7.3
C002297,30,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002298,21,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,agricultural_labourer,0.0,0.0
C002299,56,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,true,small_marginal_farmer,7.96,5.74
C002300,29,female,false,false,government_6_to_12,widow,false,false,plantation_labourer,0.0,0.0
C002301,65,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,7.73,10.43
C002302,39,male,false,false,government_6_to_12,widow,false,false,other,0.0,0.0
C002303,49,female,false,false,government_6_to_12,married,false,false,plantation_labourer,0.0,0.0
C002304,23,female,false,false,other,never_married,false,false,inland_fishing,0.0,0.0
C002305,20,female,true,true,other,never_married,false,true,other,0.0,0.0
C002306,10,male,true,false,other,never_married,false,false,other,0.0,0.0
C002307,59,male,false,false,government_6_to_12,widow,false,false,agricultural_labourer,0.53,0.33
C002308,77,female,false,false,other,widow,false,false,agricultural_labourer,0.16,0.34
C002309,21,female,false,false,government_6_to_12,never_married,true,false,agricultural_labourer,0.0,0.0
C002310,21,female,true,true,government_6_to_12,never_married,false,false,other,0.0,0.0
C002311,39,male,false,false,government_6_to_12,married,false,true,small_marginal_farmer,1.93,0.93
C002312,32,female,true,true,government_6_to_12,married,true,true,other,0.0,0.0
C002313,56,male,false,false,other,widow,false,true,other,0.0,0.0
C002314,63,female,false,false,other,married,false,false,other,0.0,0.0
C002315,65,female,true,false,other,never_married,false,false,other,0.0,0.0
C002316,88,female,false,false,government_6_to_12,widow,false,false,other,0.0,0.0
C002317,76,male,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C002318,69,male,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,plantation_labourer,0.0,0.0
C002319,48,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,true,other,0.0,0.0
C002320,31,female,false,false,other,married,false,true,other,0.0,0.0
C002321,1,female,true,false,other,never_married,false,false,other,0.0,0.0
C002322,14,male,true,false,other,never_married,false,false,other,0.0,0.0
C002323,50,female,false,false,government_6_to_12,never_married,false,false,small_marginal_farmer,1.28,7.16
C002324,44,transgender,false,false,government_6_to_12,married,false,true,agricultural_labourer,0.0,0.0
C002325,63,male,false,false,other,married,false,false,small_marginal_farmer,1.05,5.65
C002326,59,female,false,false,government_6_to_12,widow,false,false,other,0.0,0.0
C002327,64,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,1.55,0.55
C002328,88,female,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,true,plantation_labourer,0.87,1.35
C002329,49,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,small_marginal_farmer,0.49,2.54
C002330,25,female,false,false,other,married,false,true,small_marginal_farmer,3.26,3.02
C002331,58,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,5.19,1.51
C002332,22,female,false,false,government_6_to_12,never_married,false,false,plantation_labourer,0.0,0.0
C002333,44,male,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002334,63,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,true,false,agricultural_labourer,0.0,0.0
C002335,33,male,false,false,government_6_to_12,never_married,false,false,plantation_labourer,0.0,0.0
C002336,77,male,false,false,other,widow,false,false,other,0.0,0.0
C002337,87,female,false,false,other,widow,false,false,other,0.0,0.0
C002338,83,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002339,63,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,true,other,0.0,0.0
C002340,45,male,false,false,other,married,false,true,agricultural_labourer,0.0,0.0
C002341,33,male,false,false,government_6_to_12,married,false,false,small_marginal_farmer,7.55,7.9
C002342,71,male,false,false,other,widow,false,true,plantation_labourer,0.57,0.28
C002343,83,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002344,15,female,true,false,other,never_married,false,false,other,0.0,0.0
C002345,0,male,true,false,other,never_married,true,false,other,0.0,0.0
C002346,47,male,false,false,other,married,false,false,other,0.0,0.0
C002347,11,male,true,false,other,never_married,false,false,other,0.0,0.0
C002348,9,female,true,false,other,never_married,false,false,other,0.0,0.0
C002349,26,male,false,false,other,married,false,false,other,0.0,0.0
C002350,3,female,true,false,other,never_married,false,true,other,0.0,0.0
C002351,27,female,false,false,government_6_to_12,widow,false,true,other,0.0,0.0
C002352,5,male,false,false,other,never_married,false,false,other,0.0,0.0
C002353,7,female,false,false,other,never_married,false,false,other,0.0,0.0
C002354,3,female,true,false,other,never_married,false,false,other,0.0,0.0
C002355,72,female,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002356,63,male,false,false,other,widow,false,true,other,0.0,0.0
C002357,57,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002358,54,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,small_marginal_farmer,5.74,0.34
C002359,28,male,false,false,other,married,false,false,other,0.0,0.0
C002360,35,female,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002361,64,male,false,false,other,widow,false,false,agricultural_labourer,0.48,0.15
C002362,37,female,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002363,36,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002364,51,male,false,false,government_or_aided_tamil_medium_6_to_12,widow,false,false,plantation_labourer,0.0,0.0
C002365,26,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002366,35,male,false,false,government_6_to_12,married,false,true,small_marginal_farmer,4.21,4.93
C002367,27,male,true,true,other,widow,false,false,other,0.0,0.0
C002368,4,female,true,false,other,never_married,false,false,other,0.0,0.0
C002369,25,female,false,false,government_6_to_12,married,true,false,other,0.0,0.0
C002370,8,male,false,false,other,never_married,false,false,other,0.0,0.0
C002371,13,female,true,false,other,never_married,false,false,other,0.0,0.0
C002372,55,male,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,false,agricultural_labourer,0.0,0.0
C002373,24,male,true,true,government_or_aided_tamil_medium_6_to_12,never_married,false,false,other,0.0,0.0
C002374,65,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,inland_fishing,0.0,0.0
C002375,19,female,true,true,other,never_married,true,false,other,0.0,0.0
C002376,6,male,false,false,other,never_married,false,true,other,0.0,0.0
C002377,50,female,false,false,government_6_to_12,married,true,false,other,0.0,0.0
C002378,25,male,true,true,other,married,false,false,other,0.0,0.0
C002379,27,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002380,62,male,false,false,government_6_to_12,never_married,false,true,other,0.0,0.0
C002381,25,female,true,false,other,married,false,false,other,0.0,0.0
C002382,3,male,true,false,other,never_married,false,false,other,0.0,0.0
C002383,62,female,false,false,other,widow,false,false,other,0.0,0.0
C002384,85,male,false,false,government_6_to_12,married,false,true,other,0.0,0.0
C002385,58,male,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002386,11,male,true,false,other,never_married,false,false,other,0.0,0.0
C002387,34,male,false,false,other,married,false,false,small_marginal_farmer,3.71,6.1
C002388,29,female,false,false,government_6_to_12,never_married,false,false,plantation_labourer,0.0,0.0
C002389,35,female,false,false,other,married,false,true,agricultural_labourer,0.0,0.0
C002390,25,male,true,true,government_6_to_12,married,false,false,other,0.0,0.0
C002391,46,female,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002392,27,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,4.55,0.36
C002393,18,female,true,true,government_6_to_12,married,true,false,other,0.0,0.0
C002394,34,male,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.0,0.0
C002395,7,male,true,false,other,never_married,false,false,other,0.0,0.0
C002396,65,female,false,false,other,married,false,false,plantation_labourer,0.82,1.26
C002397,34,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,plantation_labourer,0.0,0.0
C002398,41,male,false,false,other,married,false,true,agricultural_labourer,0.0,0.0
C002399,38,male,false,false,other,married,false,false,other,0.0,0.0
C002400,49,male,false,false,other,married,false,true,other,0.0,0.0
C002401,53,male,false,false,government_6_to_12,married,false,false,plantation_labourer,0.0,0.0
C002402,57,female,false,false,government_6_to_12,married,true,false,other,0.0,0.0
C002403,35,female,false,false,government_6_to_12,widow,false,false,small_marginal_farmer,7.97,10.45
C002404,39,female,false,false,other,married,false,false,inland_fishing,0.0,0.0
C002405,43,male,false,false,government_6_to_12,never_married,false,false,agricultural_labourer,0.0,0.0
C002406,90,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,other,0.0,0.0
C002407,23,female,true,true,government_or_aided_tamil_medium_6_to_12,never_married,true,false,other,0.0,0.0
C002408,54,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,small_marginal_farmer,0.41,2.27
C002409,38,male,false,false,government_6_to_12,married,false,false,small_marginal_farmer,1.31,3.25
C002410,74,female,false,false,government_6_to_12,married,false,false,small_marginal_farmer,4.97,0.6
C002411,47,transgender,false,false,other,married,false,false,small_marginal_farmer,1.37,6.75
C002412,64,female,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C002413,58,male,false,false,other,married,false,false,small_marginal_farmer,1.31,0.89
C002414,65,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,inland_fishing,0.0,0.0
C002415,23,female,false,false,government_or_aided_tamil_medium_6_to_12,never_married,false,true,other,0.0,0.0
C002416,61,female,false,false,other,widow,false,false,other,0.0,0.0
C002417,34,male,false,false,other,married,false,false,other,0.0,0.0
C002418,20,female,true,false,other,never_married,false,true,other,0.0,0.0
C002419,66,male,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.0,0.0
C002420,52,male,false,false,other,widow,false,false,plantation_labourer,0.0,0.0
C002421,59,male,false,false,government_6_to_12,married,false,true,small_marginal_farmer,1.85,5.27
C002422,40,male,false,false,other,married,false,true,plantation_labourer,0.0,0.0
C002423,37,female,false,false,government_6_to_12,never_married,false,false,other,0.0,0.0
C002424,6,male,true,false,other,never_married,true,false,other,0.0,0.0
C002425,66,transgender,false,false,other,married,false,false,agricultural_labourer,0.0,0.0
C002426,6,female,true,false,other,never_married,false,false,other,0.0,0.0
C002427,66,male,false,false,government_6_to_12,married,false,true,small_marginal_farmer,2.46,0.99
C002428,18,male,true,true,other,never_married,false,true,other,0.0,0.0
C002429,9,female,true,false,other,never_married,false,false,other,0.0,0.0
C002430,61,female,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,small_marginal_farmer,2.82,3.15
C002431,31,female,false,false,government_6_to_12,married,false,false,other,0.0,0.0
C002432,46,female,false,false,government_or_aided_tamil_medium_6_to_12,widow_remarrying,false,false,small_marginal_farmer,1.23,7.08
C002433,24,male,false,false,government_6_to_12,married,false,false,agricultural_labourer,0.0,0.0
C002434,24,female,false,false,other,never_married,false,false,other,0.0,0.0
C002435,35,female,false,false,government_6_to_12,married,false,true,other,0.0,0.0
C002436,46,male,false,false,other,widow_remarrying,false,false,other,0.0,0.0
C002437,52,female,false,false,other,widow,false,false,plantation_labourer,0.0,0.0
C002438,25,female,false,false,other,widow,false,false,plantation_labourer,0.0,0.0
C002439,88,female,true,false,government_6_to_12,married,false,false,other,0.0,0.0
C002440,61,transgender,false,false,other,widow_remarrying,false,true,inland_fishing,0.0,0.0
C002441,30,male,true,true,government_6_to_12,widow,false,false,other,0.0,0.0
C002442,58,female,false,false,other,never_married,false,false,other,0.0,0.0
C002443,64,male,false,false,government_or_aided_tamil_medium_6_to_12,married,false,false,other,0.0,0.0
C002444,36,male,false,false,government_6_to_12,never_married,false,true,agricultural_labourer,0.0,0.0
C002445,6,female,true,false,other,never_married,false,false,other,0.0,0.0
C002446,26,female,false,false,government_6_to_12,widow,false,false,other,0.0,0.0
